# Instruction counts per C entry point, from scripts/bench_icount.py.
# A count is comparable only against the same toolchain line.
# policy=monotone: a passing run lowers a row it beat and holds every
# other, so a row may predate the commit below. Raising one is a human
# decision that NAMES it: `scripts/bench_icount.py --accept=SMA[/batch]`.
#policy	monotone
#toolchain	x86_64/x86_64-linux-gnu/13.3.0
#corpus	points=20000 regime_period=14 seed=42 shape=randwalk stream_iters=1024 trend_strength=0.500000
#commit	c990c2d6763e49f1385a05841dcfe1f6fe8dd793
#generated	2026-09-11T12:38:54Z
CDLXSIDEGAP3METHODS	batch	0	342264
CDLXSIDEGAP3METHODS	open	0	349797
CDLXSIDEGAP3METHODS	openfill	0	349819
CDLXSIDEGAP3METHODS	peek	0	63403
CDLXSIDEGAP3METHODS	update	0	76253
CEIL	batch	0	400070
CEIL	open	0	143
CEIL	openfill	0	420124
CEIL	peek	0	47117
CEIL	update	0	57357
CMF	batch	0	819869
CMF	open	0	820315
CMF	openfill	0	900246
CMF	peek	0	74764
CMF	update	0	100416
CMO	batch	0	469949
CMO	open	0	470018
CMO	openfill	0	470051
CMO	peek	0	59267
CMO	update	0	75247
CMOU	batch	0	620006
CMOU	open	0	580341
CMOU	openfill	0	620346
CMOU	peek	0	70259
CMOU	update	0	90969
COPPOCK	batch	0	890892
COPPOCK	open	0	911386
COPPOCK	openfill	0	911318
COPPOCK	peek	0	88077
COPPOCK	update	0	138136
CORREL	batch	0	1770864
CORREL	open	0	1931911
CORREL	openfill	0	1932259
CORREL	peek	0	119821
CORREL	update	0	179159
COS	batch	0	2188205
COS	open	0	210
COS	openfill	0	2208247
COS	peek	0	139827
COS	update	0	154163
COSH	batch	0	1603733
COSH	open	0	204
COSH	openfill	0	1623775
COSH	peek	0	109581
COSH	update	0	123917
CUMSUM	batch	0	100068
CUMSUM	open	0	50114
CUMSUM	openfill	0	100123
CUMSUM	peek	0	30733
CUMSUM	update	0	41997
CVI	batch	0	459945
CVI	open	0	680163
CVI	openfill	0	680155
CVI	peek	0	52237
CVI	update	0	85209
DEMA	batch	0	239735
DEMA	open	0	559138
DEMA	openfill	0	658936
DEMA	peek	0	41997
DEMA	update	0	81933
DIV	batch	0	70099
DIV	open	0	136
DIV	openfill	0	70139
DIV	peek	0	36876
DIV	update	0	46093
DONCHIAN	batch	0	1288704
DONCHIAN	open	0	1163768
DONCHIAN	openfill	0	1332043
DONCHIAN	peek	0	304140
DONCHIAN	update	0	167372
DPO	batch	0	239946
DPO	open	0	140458
DPO	openfill	0	220382
DPO	peek	0	47117
DPO	update	0	78861
DX	batch	0	1140546
DX	open	0	1160630
DX	openfill	0	1160626
DX	peek	0	98605
DX	update	0	121808
EFI	batch	0	200092
EFI	open	0	400041
EFI	openfill	0	459998
EFI	peek	0	44045
EFI	update	0	70669
EMA	batch	0	159954
EMA	open	0	259889
EMA	openfill	0	359742
EMA	peek	0	35853
EMA	update	0	60429
ER	batch	0	599699
ER	open	0	360384
ER	openfill	0	580088
ER	peek	0	75787
ER	update	0	93179
ERI	batch	0	240058
ERI	open	0	260080
ERI	openfill	0	380050
ERI	peek	0	58381
ERI	update	0	94221
EXP	batch	0	1320088
EXP	open	0	190
EXP	openfill	0	1340130
EXP	peek	0	95245
EXP	update	0	109581
FLOOR	batch	0	400070
FLOOR	open	0	143
FLOOR	openfill	0	420124
FLOOR	peek	0	47117
FLOOR	update	0	57357
FOSC	batch	0	746313
FOSC	open	0	1686725
FOSC	openfill	0	1686719
FOSC	peek	0	86029
FOSC	update	0	141029
FRACTAL	batch	0	1639798
FRACTAL	open	0	1620352
FRACTAL	openfill	0	1620366
FRACTAL	peek	0	201741
FRACTAL	update	0	207057
HA	batch	0	500155
HA	open	0	440175
HA	openfill	0	580240
HA	peek	0	83981
HA	update	0	104461
HMA	batch	0	1066884
HMA	open	0	1107705
HMA	openfill	0	1107973
HMA	peek	0	77837
HMA	update	0	202411
HT_DCPERIOD	batch	0	4023254
HT_DCPERIOD	open	0	5762761
HT_DCPERIOD	openfill	0	5762753
HT_DCPERIOD	peek	0	243725
HT_DCPERIOD	update	0	374567
HT_DCPHASE	batch	0	80075015
HT_DCPHASE	open	0	81832663
HT_DCPHASE	openfill	0	81832790
HT_DCPHASE	peek	0	4926477
HT_DCPHASE	update	0	4401214
HT_PHASOR	batch	0	4003133
HT_PHASOR	open	0	5642550
HT_PHASOR	openfill	0	5642541
HT_PHASOR	peek	0	78861
HT_PHASOR	update	0	367911
HT_SINE	batch	0	83303159
HT_SINE	open	0	85504445
HT_SINE	openfill	0	85504436
HT_SINE	peek	0	5148809
HT_SINE	update	0	4612047
HT_TRENDLINE	batch	0	11487293
HT_TRENDLINE	open	0	13344240
HT_TRENDLINE	openfill	0	13344232
HT_TRENDLINE	peek	0	916493
HT_TRENDLINE	update	0	906744
HT_TRENDMODE	batch	0	91489529
HT_TRENDMODE	open	0	94245756
HT_TRENDMODE	openfill	0	94245885
HT_TRENDMODE	peek	0	5870633
HT_TRENDMODE	update	0	5189158
IMI	batch	0	5417101
IMI	open	0	5497472
IMI	openfill	0	5497462
IMI	peek	0	445935
IMI	update	0	453216
KAMA	batch	0	639536
KAMA	open	0	1259011
KAMA	openfill	0	1259005
KAMA	peek	0	83979
KAMA	update	0	130061
KC	batch	0	691534
KC	open	0	1053224
KC	openfill	0	1051024
KC	peek	0	184333
KC	update	0	268301
KDJ	batch	0	1904462
KDJ	open	0	2304607
KDJ	openfill	0	2302710
KDJ	peek	0	265533
KDJ	update	0	436855
LINEARREG	batch	0	606134
LINEARREG	open	0	1246786
LINEARREG	openfill	0	1247045
LINEARREG	peek	0	71693
LINEARREG	update	0	121405
LINEARREG_ANGLE	batch	0	2158380
LINEARREG_ANGLE	open	0	527178
LINEARREG_ANGLE	openfill	0	2178943
LINEARREG_ANGLE	peek	0	134673
LINEARREG_ANGLE	update	0	173586
LINEARREG_INTERCEPT	batch	0	746444
LINEARREG_INTERCEPT	open	0	527109
LINEARREG_INTERCEPT	openfill	0	747028
LINEARREG_INTERCEPT	peek	0	68621
LINEARREG_INTERCEPT	update	0	102971
LINEARREG_SLOPE	batch	0	666496
LINEARREG_SLOPE	open	0	527104
LINEARREG_SLOPE	openfill	0	667080
LINEARREG_SLOPE	peek	0	62477
LINEARREG_SLOPE	update	0	97851
LN	batch	0	1239980
LN	open	0	186
LN	openfill	0	1260022
LN	peek	0	91149
LN	update	0	105485
LOG10	batch	0	2034815
LOG10	open	0	226
LOG10	openfill	0	2054857
LOG10	peek	0	131974
LOG10	update	0	146310
MA	batch	0	180038
MA	open	0	140560
MA	openfill	0	160526
MA	peek	0	57357
MA	update	0	109581
MACD	batch	0	299934
MACD	open	0	1039062
MACD	openfill	0	1039050
MACD	peek	0	57357
MACD	update	0	121869
MACDEXT	batch	0	841481
MACDEXT	open	0	785647
MACDEXT	openfill	0	783328
MACDEXT	peek	0	213005
MACDEXT	update	0	384013
MACDFIX	batch	0	299836
MACDFIX	open	0	1058908
MACDFIX	openfill	0	1058898
MACDFIX	peek	0	57357
MACDFIX	update	0	121869
MAMA	batch	0	6603389
MAMA	open	0	8067482
MAMA	openfill	0	8067668
MAMA	peek	0	190741
MAMA	update	0	505213
MARKETFI	batch	0	220080
MARKETFI	open	0	220112
MARKETFI	openfill	0	220136
MARKETFI	peek	0	48141
MARKETFI	update	0	59405
MASSI	batch	0	501854
MASSI	open	0	1021909
MASSI	openfill	0	1021899
MASSI	peek	0	53261
MASSI	update	0	109622
MAVP	batch	0	5966063
MAVP	open	0	4075155
MAVP	openfill	0	59076021
MAVP	peek	0	99340
MAVP	update	0	3085325
MAX	batch	0	321078
MAX	open	0	646640
MAX	openfill	0	646628
MAX	peek	0	43021
MAX	update	0	83961
MAXINDEX	batch	0	646118
MAXINDEX	open	0	646643
MAXINDEX	openfill	0	646639
MAXINDEX	peek	0	40973
MAXINDEX	update	0	86009
MEDPRICE	batch	0	80098
MEDPRICE	open	0	113
MEDPRICE	openfill	0	80142
MEDPRICE	peek	0	37900
MEDPRICE	update	0	47117
MFI	batch	0	1319891
MFI	open	0	1280369
MFI	openfill	0	1340380
MFI	peek	0	103429
MFI	update	0	131158
MIDPOINT	batch	0	542733
MIDPOINT	open	0	953041
MIDPOINT	openfill	0	1033010
MIDPOINT	peek	0	60429
MIDPOINT	update	0	113496
MIDPRICE	batch	0	572725
MIDPRICE	open	0	1009021
MIDPRICE	openfill	0	1115637
MIDPRICE	peek	0	71693
MIDPRICE	update	0	127493
MIN	batch	0	321078
MIN	open	0	646522
MIN	openfill	0	646508
MIN	peek	0	43021
MIN	update	0	105702
MININDEX	batch	0	646000
MININDEX	open	0	646525
MININDEX	openfill	0	646518
MININDEX	peek	0	40973
MININDEX	update	0	113086
MINMAX	batch	0	500881
MINMAX	open	0	1192725
MINMAX	openfill	0	1256893
MINMAX	peek	0	70669
MINMAX	update	0	148203
MINMAXINDEX	batch	0	1234228
MINMAXINDEX	open	0	1194833
MINMAXINDEX	openfill	0	1276866
MINMAXINDEX	peek	0	69645
MINMAXINDEX	update	0	148822
MINUS_DI	batch	0	727030
MINUS_DI	open	0	727136
MINUS_DI	openfill	0	727136
MINUS_DI	peek	0	83606
MINUS_DI	update	0	98957
MINUS_DM	batch	0	327120
MINUS_DM	open	0	307186
MINUS_DM	openfill	0	327194
MINUS_DM	peek	0	53910
MINUS_DM	update	0	65850
MOM	batch	0	70077
MOM	open	0	348
MOM	openfill	0	70346
MOM	peek	0	41997
MOM	update	0	56333
MULT	batch	0	70096
MULT	open	0	112
MULT	openfill	0	70140
MULT	peek	0	36876
MULT	update	0	46093
NATR	batch	0	439931
NATR	open	0	679851
NATR	openfill	0	719860
NATR	peek	0	61453
NATR	update	0	99341
NVI	batch	0	429201
NVI	open	0	348970
NVI	openfill	0	429257
NVI	peek	0	41242
NVI	update	0	60896
OBV	batch	0	200130
OBV	open	0	180172
OBV	openfill	0	210217
OBV	peek	0	42745
OBV	update	0	54767
PERCENTILE	batch	0	5572211
PERCENTILE	open	0	5612610
PERCENTILE	openfill	0	5612605
PERCENTILE	peek	0	84166
PERCENTILE	update	0	338265
PERCENTRANK	batch	0	5034828
PERCENTRANK	open	0	4935677
PERCENTRANK	openfill	0	5035346
PERCENTRANK	peek	0	1340382
PERCENTRANK	update	0	1264424
PLUS_DI	batch	0	736813
PLUS_DI	open	0	736919
PLUS_DI	openfill	0	736919
PLUS_DI	peek	0	82149
PLUS_DI	update	0	100203
PLUS_DM	batch	0	336903
PLUS_DM	open	0	316969
PLUS_DM	openfill	0	336977
PLUS_DM	peek	0	51429
PLUS_DM	update	0	66017
PPO	batch	0	645990
PPO	open	0	962157
PPO	openfill	0	960693
PPO	peek	0	157709
PPO	update	0	259085
PVI	batch	0	430956
PVI	open	0	351265
PVI	openfill	0	431012
PVI	peek	0	55023
PVI	update	0	62525
PVO	batch	0	641063
PVO	open	0	961961
PVO	openfill	0	960897
PVO	peek	0	157709
PVO	update	0	259085
PVT	batch	0	280074
PVT	open	0	260120
PVT	openfill	0	280133
PVT	peek	0	46092
PVT	update	0	60429
QSTICK	batch	0	260052
QSTICK	open	0	200396
QSTICK	openfill	0	240357
QSTICK	peek	0	40973
QSTICK	update	0	70669
RMA	batch	0	139985
RMA	open	0	259885
RMA	openfill	0	299863
RMA	peek	0	33805
RMA	update	0	57357
ROC	batch	0	259963
ROC	open	0	240264
ROC	openfill	0	240241
ROC	peek	0	45069
ROC	update	0	64525
