date,high,low,close
2014-08-26,193.5300,191.0200,192.9900
2014-08-27,194.1330,191.5600,192.2500
2014-08-28,192.2986,190.6600,192.0000
2014-08-29,192.7500,191.1400,192.3000
2014-09-02,192.9700,190.9300,191.5600
2014-09-03,192.9500,191.8600,191.9500
2014-09-04,192.6900,190.0600,190.6800
2014-09-05,191.7500,190.0900,191.2000
2014-09-08,191.2000,189.5100,190.1400
2014-09-09,190.7400,189.7800,189.9900
2014-09-10,192.1500,190.1000,191.5400
2014-09-11,192.7800,190.1200,191.7200
2014-09-12,191.6000,190.5700,191.2800
2014-09-15,192.4900,190.5800,191.8100
2014-09-16,193.5700,190.8200,192.9600
2014-09-17,193.6400,192.3000,192.8000
2014-09-18,194.1300,192.7100,193.7500
2014-09-19,195.0000,193.1900,194.0000
2014-09-22,194.1400,192.6300,193.1100
2014-09-23,193.0700,191.5200,191.6200
2014-09-24,192.4500,189.8800,192.3100
2014-09-25,192.5000,188.9700,189.0100
2014-09-26,190.3300,188.6100,190.0600
2014-09-29,189.9600,188.1200,189.6400
2014-09-30,190.8500,189.1500,189.8300
2014-10-01,190.4000,186.7900,187.1700
2014-10-02,187.7800,186.2400,186.9100
2014-10-03,189.3700,187.5600,188.6700
2014-10-06,190.8900,188.7100,189.0400
2014-10-07,188.1200,185.5400,185.7100
2014-10-08,189.6000,185.6100,189.3600
2014-10-09,189.5000,186.0900,186.4200
2014-10-10,187.7400,185.1000,185.9300
2014-10-13,186.6500,183.4200,183.5200
2014-10-14,185.7200,183.5900,183.8000
2014-10-15,183.7900,178.7488,181.7500
2014-10-16,181.4800,178.6900,179.8400
2014-10-17,182.8400,180.2200,182.0500
2014-10-20,170.3310,166.6900,169.1000
2014-10-21,166.6800,161.6800,163.2300
2014-10-22,165.4100,161.1000,161.7900
2014-10-23,162.8300,161.5400,162.1800
2014-10-24,162.4400,161.4500,162.0800
2014-10-27,162.9100,161.8100,161.8700
2014-10-28,163.6000,161.8000,163.6000
2014-10-29,164.6150,162.7600,163.4600
2014-10-30,164.6200,163.0200,164.3500
2014-10-31,165.5900,163.6165,164.4000
2014-11-03,164.5400,163.3750,164.3600
2014-11-04,164.3600,162.2400,162.6500
2014-11-05,163.5400,161.5600,161.8200
2014-11-06,161.5300,160.0500,161.4600
2014-11-07,162.2069,160.8500,162.0700
2014-11-10,164.4700,161.6100,163.4900
2014-11-11,163.9000,162.6000,163.3000
2014-11-12,163.0000,161.7600,161.9200
2014-11-13,162.8000,161.8000,162.7900
2014-11-14,164.4900,161.6900,164.1600
2014-11-17,164.9700,163.7200,164.1600
2014-11-18,164.7500,161.8900,161.8900
2014-11-19,162.1000,160.9600,161.4300
2014-11-20,161.5000,159.8000,160.6400
2014-11-21,161.9500,160.7500,160.9200
2014-11-24,163.8600,161.0600,162.1500
2014-11-25,163.5000,161.5600,161.7600
2014-11-26,162.1000,161.0100,161.9500
2014-11-28,163.3700,161.4400,162.1700
2014-12-01,163.3150,161.3500,161.5400
2014-12-02,162.7300,161.6400,162.6700
2014-12-03,164.5200,162.0000,164.5200
2014-12-04,164.5000,163.0100,164.0500
2014-12-05,164.5000,162.9100,163.2700
2014-12-08,163.2900,161.5400,161.8600
2014-12-09,163.0200,160.8000,162.9900
2014-12-10,163.3300,160.0300,160.5100
2014-12-11,162.9300,160.5200,161.0700
2014-12-12,160.5000,155.3300,155.3800
2014-12-15,156.7390,152.8400,153.0600
2014-12-16,154.8900,150.5000,151.4100
2014-12-17,153.3080,151.1100,151.9300
2014-12-18,157.6800,153.3000,157.6800
2014-12-19,160.4100,157.4900,158.5100
2014-12-22,161.9100,158.3300,161.4400
2014-12-23,162.9000,161.6100,162.2400
2014-12-24,162.9900,161.6100,161.8200
2014-12-26,163.0900,162.0100,162.3400
2014-12-29,162.3400,159.4500,160.5100
2014-12-30,160.8200,159.7900,160.0500
2014-12-31,161.5000,160.3800,160.4400
2015-01-02,163.3100,161.0000,162.0600
2015-01-05,161.2700,159.1900,159.5100
2015-01-06,159.9600,155.1700,156.0700
2015-01-07,157.2000,154.0300,155.0500
2015-01-08,159.0440,155.5500,158.4200
2015-01-09,160.3400,157.2500,159.1100
2015-01-12,159.2500,155.7600,156.4400
2015-01-13,159.9700,155.6800,156.8100
2015-01-14,156.4900,153.7400,155.8000
2015-01-15,156.9700,154.1600,154.5700
2015-01-16,157.6300,153.8200,157.1400
2015-01-20,157.3300,154.0300,156.9500
2015-01-21,154.5000,151.0700,152.0900
2015-01-22,155.7200,151.7600,155.3900
2015-01-23,157.6000,154.8900,155.8700
2015-01-26,159.4600,155.7700,156.3600
2015-01-27,155.0900,152.5900,153.6700
2015-01-28,154.5300,151.5500,151.5500
2015-01-29,155.5800,149.5200,155.4800
2015-01-30,155.2400,153.0400,153.3100
2015-02-02,154.6600,151.5100,154.6600
2015-02-03,158.6000,154.7500,158.4700
2015-02-04,158.7100,156.7000,156.9600
2015-02-05,158.5900,157.1501,157.9100
2015-02-06,158.0800,156.2300,156.7200
2015-02-09,157.5000,155.4000,155.7500
2015-02-10,158.5600,155.0800,158.5600
2015-02-11,159.0900,157.1700,158.2000
2015-02-12,159.5000,158.0900,158.5200
2015-02-13,160.8000,158.6400,160.4000
2015-02-17,161.4100,159.7300,160.9600
2015-02-18,162.4700,160.6400,162.1900
2015-02-19,164.4900,161.4400,163.8900
2015-02-20,164.3400,162.0900,163.6500
2015-02-23,164.4000,162.5000,162.9100
2015-02-24,164.9900,161.5100,164.8300
2015-02-25,164.9600,162.5800,162.8100
2015-02-26,164.1400,159.7700,160.8700
2015-02-27,162.2900,160.1600,161.9400
2015-03-02,161.8900,159.8101,160.4800
2015-03-03,161.7500,160.0000,161.0300
2015-03-04,160.5600,158.7200,159.4200
2015-03-05,161.5000,159.7030,161.1800
2015-03-06,161.4400,158.0600,158.5000
2015-03-09,161.1500,158.2000,160.7700
2015-03-10,160.2300,157.8100,157.8100
2015-03-11,159.1400,155.9350,156.8000
2015-03-12,158.7200,156.2700,157.9800
2015-03-13,157.5200,153.4000,154.2800
2015-03-16,157.0900,154.8000,157.0800
2015-03-17,157.2900,155.3700,156.9600
2015-03-18,160.7000,155.8000,159.8100
2015-03-19,160.9200,158.8100,159.8100
2015-03-20,163.0000,160.3500,162.8800
2015-03-23,165.3500,162.7300,164.6300
2015-03-24,164.8900,162.9000,163.0000
2015-03-25,163.0800,159.2000,159.2000
2015-03-26,161.2500,158.9100,160.5900
2015-03-27,160.9000,159.2300,160.4000
2015-03-30,163.6000,161.2500,162.6700
2015-03-31,162.3300,160.4000,160.5000
2015-04-01,160.6200,158.3900,159.1800
2015-04-02,162.5400,158.8900,160.4500
2015-04-06,162.8000,158.7020,162.0400
2015-04-07,163.8400,161.6200,162.0700
2015-04-08,163.5500,161.0100,161.8500
2015-04-09,162.4700,160.7200,162.3400
2015-04-10,163.3300,161.2500,162.8600
2015-04-13,164.0000,162.3600,162.3800
2015-04-14,162.7352,160.7900,162.3000
2015-04-15,164.9600,162.5000,164.1300
2015-04-16,163.9800,162.5400,163.1300
2015-04-17,161.8600,160.0300,160.6700
2015-04-20,166.6400,161.9000,166.1600
2015-04-21,167.3800,164.0500,164.2600
2015-04-22,166.0000,162.8900,165.3600
2015-04-23,171.9100,165.1400,170.2400
2015-04-24,170.8500,168.7400,169.7800
2015-04-27,171.4900,170.3000,170.7300
2015-04-28,174.6900,170.0200,173.9200
2015-04-29,175.1303,172.8000,174.4000
2015-04-30,174.2800,170.3000,171.2900
2015-05-01,174.0000,172.4200,173.6700
2015-05-04,176.3000,173.7000,173.9700
2015-05-05,174.2300,171.9600,173.0800
2015-05-06,174.0500,168.8600,170.0500
2015-05-07,171.9800,169.0400,170.9900
2015-05-08,173.3300,172.2400,172.6800
2015-05-11,172.9900,170.8600,171.1200
2015-05-12,171.4899,168.8400,170.5500
2015-05-13,172.7400,170.7500,172.2800
2015-05-14,174.4000,173.2200,174.0500
2015-05-15,174.4100,172.6000,173.2600
2015-05-18,173.4900,172.3000,173.0600
2015-05-19,173.7500,171.9300,173.4800
2015-05-20,174.4400,172.4600,173.7600
2015-05-21,174.1400,173.0350,173.3400
2015-05-22,173.3900,172.1900,172.2200
2015-05-26,172.1200,169.1300,170.1300
2015-05-27,172.4800,170.4900,172.0000
2015-05-28,171.8400,170.6600,171.7100
2015-05-29,171.3500,169.6500,169.6500
2015-06-01,171.0400,169.0300,170.1800
2015-06-02,170.4500,168.4300,169.6500
2015-06-03,171.5601,169.6300,169.9200
2015-06-04,170.6000,167.9300,168.3800
2015-06-05,168.9103,167.2000,167.4000
2015-06-08,167.2800,165.0200,165.3400
2015-06-09,166.0200,163.3700,165.6800
2015-06-10,169.3900,166.0600,168.9200
2015-06-11,170.4400,168.5400,168.7800
2015-06-12,168.3000,166.6900,166.9900
2015-06-15,166.4400,164.2500,166.2600
2015-06-16,167.4000,165.9100,166.8400
2015-06-17,167.8476,166.1000,167.1700
2015-06-18,168.7200,167.0500,168.2500
2015-06-19,168.4200,166.7700,166.9900
2015-06-22,168.3400,167.2000,167.7300
2015-06-23,169.9700,167.5730,168.6200
2015-06-24,168.8400,166.8301,166.9700
2015-06-25,168.1300,166.0800,166.0800
2015-06-26,166.8116,165.2300,165.4600
2015-06-29,165.3500,162.8900,162.9700
2015-06-30,164.0000,162.1200,162.6600
2015-07-01,165.6100,163.6000,164.4900
2015-07-02,165.3200,164.4200,165.0900
2015-07-06,165.2300,163.5200,164.7300
2015-07-07,165.3500,162.2317,165.0000
2015-07-08,164.9400,162.6800,163.1600
2015-07-09,165.5100,163.7000,163.8500
2015-07-10,167.4000,165.5150,166.9500
2015-07-13,169.8900,167.5200,169.3800
2015-07-14,169.5400,168.2400,168.6100
2015-07-15,169.2700,168.0000,168.5300
2015-07-16,171.0900,169.1600,171.0000
2015-07-17,172.5200,170.1000,172.5100
2015-07-20,173.7800,172.1400,173.2200
2015-07-21,166.3500,162.0200,163.0700
2015-07-22,163.0695,159.7000,160.3500
2015-07-23,162.7500,159.8300,161.7300
2015-07-24,161.9300,159.4100,159.7500
2015-07-27,160.1800,158.6000,159.0700
2015-07-28,160.1900,158.5000,160.0500
2015-07-29,161.5000,159.3900,161.0900
2015-07-30,161.4000,159.7500,160.9600
2015-07-31,162.0600,160.6300,161.9900
2015-08-03,161.8500,157.9000,158.7100
2015-08-04,158.8200,156.8700,157.6000
2015-08-05,159.5400,157.4800,157.9000
2015-08-06,157.5400,156.1800,156.3200
2015-08-07,156.2500,154.3350,155.1200
2015-08-10,157.4652,156.1200,156.7500
2015-08-11,155.9900,154.8600,155.5100
2015-08-12,156.5200,153.9500,156.1600
2015-08-13,156.0900,154.3171,155.0700
2015-08-14,156.2100,154.5800,155.7500
2015-08-17,156.6900,154.7000,156.3100
2015-08-18,156.5200,155.2500,156.0100
2015-08-19,155.6700,153.4100,153.9400
2015-08-20,153.9100,152.5000,152.6600
2015-08-21,153.1900,148.7000,148.8500
2015-08-24,147.7600,142.3200,143.4700
2015-08-25,147.1100,140.6200,140.9600
2015-08-26,146.9800,142.1400,146.7000
2015-08-27,148.9700,145.6600,148.5400
2015-08-28,148.2000,147.1800,147.9800
2015-08-31,148.4000,146.2600,147.8900
2015-09-01,144.9800,141.8500,142.6800
2015-09-02,145.0800,143.1800,145.0500
2015-09-03,148.0300,145.7700,146.7800
2015-09-04,145.4000,143.3200,143.7000
2015-09-08,147.3400,145.6600,147.2300
2015-09-09,149.0400,144.8500,145.0500
2015-09-10,147.1600,144.5100,146.2000
2015-09-11,147.5000,145.6700,147.3700
2015-09-14,147.3700,145.4100,145.6500
2015-09-15,147.9300,145.7600,147.5300
2015-09-16,148.8900,147.5400,148.4100
2015-09-17,149.6800,147.3000,148.1400
2015-09-18,146.3850,143.9800,144.5100
2015-09-21,146.9800,144.9200,146.4800
2015-09-22,145.0600,143.7699,144.4300
2015-09-23,144.5700,142.7500,143.6600
2015-09-24,145.0700,141.9500,144.4100
2015-09-25,146.2700,144.5300,145.4200
2015-09-28,145.3800,142.4700,142.5200
2015-09-29,142.6600,141.1501,142.4700
2015-09-30,145.7100,143.6600,144.9700
2015-10-01,145.6700,141.5900,143.5900
2015-10-02,144.5900,140.5600,144.5800
2015-10-05,149.8925,145.8200,149.0400
2015-10-06,150.1500,148.4900,148.7800
2015-10-07,150.7300,148.8565,150.0900
2015-10-08,153.0190,149.2900,152.2800
2015-10-09,153.1470,151.2700,152.3900
2015-10-12,152.5800,150.8500,151.1400
2015-10-13,150.7800,149.1800,149.6200
2015-10-14,150.6500,149.0200,150.0100
2015-10-15,151.2400,148.5800,150.0900
2015-10-16,151.2000,149.2600,150.3900
2015-10-19,149.9700,148.3800,149.2200
2015-10-20,142.8800,140.2700,140.6400
2015-10-21,142.6600,139.3000,140.9200
2015-10-22,145.0700,141.6200,144.0900
2015-10-23,145.4900,143.7000,144.6800
2015-10-26,145.0000,143.2100,143.6600
2015-10-27,143.8300,137.3300,137.8600
2015-10-28,141.2300,137.5000,140.8300
2015-10-29,140.8200,139.0201,140.5500
2015-10-30,141.3300,139.9000,140.0800
2015-11-02,140.5165,139.5700,140.3700
2015-11-03,142.8000,139.9000,141.8800
2015-11-04,142.6500,141.3000,141.6300
2015-11-05,142.3800,139.6300,139.8900
2015-11-06,139.5500,137.8700,138.2500
2015-11-09,138.0800,134.8800,135.3100
2015-11-10,135.7350,134.1200,135.4700
2015-11-11,136.2000,134.5000,135.0200
2015-11-12,134.7000,133.0100,133.0400
2015-11-13,133.0000,131.6500,131.7500
2015-11-16,134.0900,131.7900,133.7100
2015-11-17,134.8200,133.3100,133.8200
2015-11-18,135.9100,134.2600,135.8200
2015-11-19,137.7355,136.0100,136.7400
2015-11-20,138.9150,137.2500,138.5000
2015-11-23,138.8700,137.1200,138.4600
2015-11-24,139.3400,137.3100,138.6000
2015-11-25,138.4300,137.3750,138.0000
2015-11-27,138.8100,137.2100,138.4600
2015-11-30,139.9000,138.5200,139.4200
2015-12-01,141.4000,139.5800,141.2800
2015-12-02,141.2100,139.5000,139.7000
2015-12-03,140.7300,138.1900,138.9200
2015-12-04,141.0200,137.9900,140.4300
2015-12-07,140.4100,138.8100,139.5500
2015-12-08,139.0600,137.5300,138.0500
2015-12-09,139.8400,136.2300,136.6100
2015-12-10,137.8500,135.7201,136.7800
2015-12-11,135.4400,133.9100,134.5700
2015-12-14,136.1400,134.0200,135.9300
2015-12-15,138.9700,137.2800,137.7900
2015-12-16,139.6500,137.7900,139.2900
2015-12-17,139.5000,136.3075,136.7500
2015-12-18,136.9600,134.2700,134.9000
2015-12-21,135.8300,134.0200,135.5000
2015-12-22,138.1900,135.6500,137.9300
2015-12-23,139.3050,138.1100,138.5400
2015-12-24,138.8800,138.1100,138.2500
2015-12-28,138.0450,136.5400,137.6100
2015-12-29,140.0600,138.2000,139.7800
2015-12-30,140.4400,139.2200,139.3400
2015-12-31,139.1000,137.5700,137.6200
2016-01-04,135.9700,134.2400,135.9500
2016-01-05,136.8900,134.8501,135.8500
2016-01-06,135.5800,133.6200,135.1700
2016-01-07,135.0200,132.4300,132.8600
2016-01-08,133.8160,131.3200,131.6300
2016-01-11,133.8200,131.7600,133.2300
2016-01-12,133.7800,131.1300,132.9000
2016-01-13,134.2799,131.1000,131.1700
2016-01-14,133.7900,131.2200,132.9100
2016-01-15,130.8800,128.8700,130.0300
2016-01-19,132.1000,128.0600,128.1100
2016-01-20,123.9900,118.0000,121.8600
2016-01-21,125.1000,120.5751,122.9100
2016-01-22,124.7400,121.7700,122.5000
2016-01-25,124.2300,121.6400,122.0800
2016-01-26,123.6100,122.2400,122.5900
2016-01-27,123.3700,120.6500,120.9600
2016-01-28,122.8300,121.0100,122.2200
2016-01-29,124.7900,122.9600,124.7900
2016-02-01,125.2900,123.7100,124.8300
2016-02-02,124.1400,122.6400,122.9400
2016-02-03,125.4499,122.2900,124.7200
2016-02-04,128.5000,125.0000,127.6500
2016-02-05,128.6400,125.8500,128.5700
2016-02-08,127.5100,124.1300,126.9800
2016-02-09,126.9300,123.7700,124.0700
2016-02-10,125.2900,119.8400,120.1900
2016-02-11,119.6600,116.9010,117.8500
2016-02-12,121.0500,118.3500,121.0400
2016-02-16,123.0900,121.3400,122.7400
2016-02-17,126.5700,123.2500,126.1000
2016-02-18,134.0000,129.7500,132.4500
2016-02-19,133.6500,130.8400,133.0800
2016-02-22,134.3100,132.4100,133.7700
2016-02-23,133.4100,132.0100,132.4000
2016-02-24,133.4900,129.6800,132.8000
2016-02-25,134.5100,130.8800,134.5000
2016-02-26,134.9200,131.9500,132.0300
2016-02-29,133.3600,130.9000,131.0300
2016-03-01,134.6400,132.0300,134.3700
2016-03-02,137.4400,133.2200,136.3000
2016-03-03,137.9602,136.0700,137.8000
2016-03-04,139.4200,137.0200,137.8000
2016-03-07,140.5100,136.8718,140.1500
2016-03-08,140.3500,137.4200,139.0700
2016-03-09,142.1700,139.2300,140.4100
2016-03-10,141.4700,138.0900,140.1900
2016-03-11,142.9236,140.5100,142.3600
2016-03-14,143.1900,141.0400,142.7800
2016-03-15,143.3300,141.5400,142.9600
2016-03-16,144.8800,142.1100,144.7900
2016-03-17,147.3200,144.4500,147.0400
2016-03-18,147.5100,145.5100,147.0900
2016-03-21,148.7100,146.7201,148.6300
2016-03-22,149.2800,147.8400,148.1000
2016-03-23,148.0300,145.1300,145.4000
2016-03-24,148.2200,144.4900,147.9500
2016-03-28,148.6500,147.2300,148.4000
2016-03-29,149.7600,147.5000,149.3300
2016-03-30,150.4100,148.3200,148.4100
2016-03-31,153.1000,149.3600,151.4500
2016-04-01,152.9600,150.2500,152.5200
2016-04-04,153.5200,151.9100,152.0700
2016-04-05,151.6000,149.6500,150.0000
2016-04-06,150.1500,147.8100,150.0200
2016-04-07,149.6000,148.0000,148.2500
2016-04-08,149.9900,148.1200,149.3500
2016-04-11,151.9500,149.2200,149.2500
2016-04-12,150.1100,148.5800,149.6300
2016-04-13,151.2300,149.6300,151.2300
2016-04-14,152.7600,150.3800,151.1600
2016-04-15,152.1000,150.9600,151.7200
2016-04-18,153.1400,151.4900,152.5300
2016-04-19,146.9500,142.6100,144.0000
2016-04-20,147.2000,144.0000,146.1100
2016-04-21,150.1200,146.4600,149.3000
2016-04-22,151.0000,147.5000,148.5000
2016-04-25,148.9000,147.1100,148.8100
2016-04-26,149.7900,147.9000,149.0800
2016-04-27,150.7800,148.9700,150.4700
2016-04-28,150.1800,146.7250,147.0700
2016-04-29,147.3400,144.1910,145.9400
2016-05-02,147.0000,144.4300,145.2700
2016-05-03,144.9000,142.9000,144.1300
2016-05-04,145.0000,143.3100,144.2500
2016-05-05,147.3000,145.4500,146.4700
2016-05-06,147.9700,144.4700,147.2900
2016-05-09,148.2000,147.0100,147.3400
2016-05-10,150.0400,147.7400,149.9700
2016-05-11,151.0900,148.7400,148.9500
2016-05-12,149.3900,147.1100,148.8400
2016-05-13,149.8600,147.4200,147.7200
2016-05-16,149.9900,147.4400,149.4600
2016-05-17,149.5000,147.2900,148.0000
2016-05-18,148.5200,146.3600,147.3400
2016-05-19,146.9300,143.9550,144.9300
2016-05-20,147.5100,145.5500,147.2500
2016-05-23,147.9500,146.6600,146.7700
2016-05-24,148.7500,146.8800,148.3100
2016-05-25,152.0900,148.5001,151.6900
2016-05-26,152.5100,151.0500,152.4400
2016-05-27,152.9300,152.1500,152.8400
2016-05-31,153.8100,152.2700,153.7400
2016-06-01,153.2700,151.5400,152.5100
2016-06-02,153.5000,152.1200,153.5000
2016-06-03,153.0400,151.7000,152.8900
2016-06-06,153.9500,152.3400,152.7300
2016-06-07,153.9300,152.6600,153.3300
2016-06-08,154.0900,153.0400,154.0000
2016-06-09,153.7600,152.7300,153.4200
2016-06-10,153.3299,151.8600,152.3700
2016-06-13,152.5000,150.2800,151.2800
2016-06-14,151.7900,150.4000,151.0600
2016-06-15,151.7925,150.6000,150.6800
2016-06-16,151.2950,149.0000,151.0600
2016-06-17,152.7200,150.6044,151.9900
2016-06-20,154.6700,152.5200,153.6100
2016-06-21,154.5689,153.6900,154.0500
2016-06-22,154.7100,152.2700,152.9200
2016-06-23,155.4800,152.6000,155.3500
2016-06-24,150.6100,146.1800,146.5900
2016-06-27,146.6000,142.5000,143.5000
2016-06-28,145.7300,144.2200,145.7000
2016-06-29,148.4800,146.4500,148.4600
2016-06-30,151.9100,148.6700,151.7800
2016-07-01,152.9700,151.4000,152.3500
2016-07-05,152.0000,150.7600,151.6800
2016-07-06,152.4100,149.9200,152.3700
2016-07-07,153.6891,151.8900,152.6000
2016-07-08,154.6000,153.0800,154.4600
2016-07-11,156.0400,154.5000,155.3300
2016-07-12,157.1200,155.5200,157.0400
2016-07-13,158.3400,157.0600,158.0200
2016-07-14,161.4000,158.5800,160.2800
2016-07-15,159.9800,158.5000,159.7800
2016-07-18,160.7500,158.7300,159.8600
2016-07-19,162.1400,157.8900,159.5800
2016-07-20,161.7100,159.6000,161.3600
2016-07-21,161.8500,159.8900,160.4500
2016-07-22,162.1700,160.4790,162.0700
2016-07-25,162.8800,161.7500,162.6500
2016-07-26,163.6000,161.3700,162.1200
2016-07-27,162.5700,161.1800,161.8300
2016-07-28,161.8100,160.7100,161.3700
2016-07-29,161.6700,160.0300,160.6200
2016-08-01,161.6500,159.8400,161.4500
2016-08-02,161.4499,160.3600,160.5800
2016-08-03,160.8600,159.8000,160.6700
2016-08-04,161.7000,160.1200,161.5500
2016-08-05,163.5100,161.5700,163.5000
2016-08-08,163.2700,161.5800,162.0400
2016-08-09,162.7720,161.6450,161.7700
2016-08-10,162.6600,161.9550,162.0800
2016-08-11,164.9500,162.1800,163.5300
2016-08-12,163.4600,161.5200,161.9500
2016-08-15,162.9700,161.7800,161.8800
2016-08-16,161.9300,160.6900,160.7000
2016-08-17,161.1600,159.8400,160.4400
2016-08-18,162.0000,160.4401,161.3600
2016-08-19,160.9100,159.5200,160.0400
2016-08-22,160.5700,159.1300,160.0000
2016-08-23,161.3400,160.2300,160.2600
2016-08-24,160.1800,158.3200,159.0500
2016-08-25,159.5400,158.4200,158.6300
2016-08-26,160.4400,157.8500,158.3200
2016-08-29,160.2100,158.5000,159.7200
2016-08-30,160.1500,158.8100,159.4000
2016-08-31,159.6600,158.2600,158.8800
2016-09-01,159.6200,158.1000,159.5400
2016-09-02,160.5700,159.1500,159.5500
2016-09-06,160.8600,159.1100,160.3500
2016-09-07,161.7600,160.0000,161.6400
2016-09-08,161.2100,158.7600,159.0000
2016-09-09,158.4000,155.6500,155.6900
2016-09-12,158.5300,154.8400,158.2900
2016-09-13,157.9300,155.5000,155.8100
2016-09-14,155.8700,153.3900,154.0500
2016-09-15,156.3300,153.2100,155.6600
2016-09-16,155.4000,153.4700,153.8400
2016-09-19,156.1900,154.5500,154.8700
2016-09-20,156.5700,154.4500,154.4500
2016-09-21,155.6800,153.8700,155.5300
2016-09-22,157.2200,155.6900,156.1100
2016-09-23,156.0400,154.7100,154.9800
2016-09-26,154.4600,153.4600,153.9800
2016-09-27,156.7700,153.8100,156.7700
2016-09-28,158.6250,156.2300,158.2900
2016-09-29,165.0000,157.4600,158.1100
2016-09-30,159.8380,158.0600,158.8500
2016-10-03,158.3700,157.0200,157.6100
2016-10-04,158.5300,155.8200,156.4600
2016-10-05,157.8300,156.7200,157.0800
2016-10-06,157.4300,155.8900,156.8800
2016-10-07,157.7000,154.8600,155.6700
2016-10-10,158.4900,156.6550,157.0200
2016-10-11,156.9500,153.8900,154.7900
2016-10-12,154.9700,153.0800,154.2900
2016-10-13,154.2200,152.2700,153.7200
2016-10-14,155.5300,154.0900,154.4500
2016-10-17,155.8900,154.3400,154.7700
2016-10-18,151.0000,147.7900,150.7200
2016-10-19,152.4500,150.8300,151.2600
2016-10-20,152.9000,151.0200,151.5200
2016-10-21,151.1500,149.5600,149.6300
2016-10-24,151.5200,150.4000,150.5700
2016-10-25,151.1600,149.8300,150.8800
2016-10-26,152.9400,150.2550,151.8100
2016-10-27,154.0600,152.0200,153.3500
2016-10-28,154.4400,152.1800,152.6100
2016-10-31,154.3300,152.7600,153.6900
2016-11-01,153.9100,151.7400,152.7900
2016-11-02,153.3450,151.6700,151.9500
2016-11-03,153.7400,151.8000,152.3700
2016-11-04,153.6400,151.8700,152.4300
2016-11-07,156.1100,153.8400,155.7200
2016-11-08,155.9300,153.0600,155.1700
2016-11-09,155.5600,151.0000,154.8100
2016-11-10,161.1600,157.5900,160.2200
2016-11-11,161.3400,159.3300,161.2700
2016-11-14,161.8600,157.5800,158.2100
2016-11-15,159.1500,157.5500,158.6700
2016-11-16,159.5500,158.0300,159.2900
2016-11-17,159.9300,158.8500,159.8000
2016-11-18,160.7200,159.2100,160.3900
2016-11-21,163.0000,160.3697,162.7700
2016-11-22,163.0000,161.9500,162.6700
2016-11-23,162.3800,161.3557,161.9800
2016-11-25,163.1900,161.8300,163.1400
2016-11-28,164.6600,162.7000,164.5200
2016-11-29,164.4100,163.0300,163.5300
2016-11-30,163.8000,162.2100,162.2200
2016-12-01,162.1950,158.3000,159.8200
2016-12-02,160.2900,158.4100,160.0200
2016-12-05,161.1500,159.5875,159.8400
2016-12-06,160.7900,158.9300,160.3500
2016-12-07,165.1800,160.3900,164.7900
2016-12-08,166.0000,164.2200,165.3600
2016-12-09,166.7200,164.6042,166.5200
2016-12-12,166.7900,165.0700,165.5000
2016-12-13,169.9520,165.6800,168.2900
2016-12-14,169.8900,167.4500,168.5100
2016-12-15,169.8500,167.7800,168.0200
2016-12-16,169.1100,166.0600,166.7300
2016-12-19,167.2600,166.0000,166.6800
2016-12-20,168.2500,166.4500,167.6000
2016-12-21,167.9400,165.2500,167.3300
2016-12-22,168.2300,166.5800,167.0600
2016-12-23,167.4900,166.4500,166.7100
2016-12-27,167.9800,166.8500,167.1400
2016-12-28,167.7400,166.0000,166.1900
2016-12-29,166.9900,166.0000,166.6000
2016-12-30,166.7000,165.5000,165.9900
2017-01-03,167.8700,166.0100,167.1900
2017-01-04,169.8700,167.3600,169.2600
2017-01-05,169.3900,167.2600,168.7000
2017-01-06,169.9200,167.5200,169.5300
2017-01-09,169.8000,167.6200,167.6500
2017-01-10,168.0900,165.3400,165.5200
2017-01-11,167.7600,165.6000,167.7500
2017-01-12,168.0100,165.5600,167.9500
2017-01-13,168.4800,166.8750,167.3400
2017-01-17,168.1800,166.1201,167.8900
2017-01-18,168.5900,166.6900,166.8000
2017-01-19,167.4500,165.8000,166.8100
2017-01-20,170.6400,166.0000,170.5500
2017-01-23,171.2500,170.0100,171.0300
2017-01-24,176.0000,171.1600,175.9000
2017-01-25,179.2500,176.1300,178.2900
2017-01-26,178.8800,177.5100,178.6600
2017-01-27,179.2000,177.3000,177.3000
2017-01-30,177.0700,174.5768,175.8000
2017-01-31,175.5800,173.6100,174.5200
2017-02-01,175.7025,172.8900,174.2900
2017-02-02,174.9700,173.5500,174.5800
2017-02-03,176.3400,174.8900,175.8200
2017-02-06,175.9800,174.3800,175.8600
2017-02-07,178.6200,175.9000,178.4600
2017-02-08,177.5000,175.8800,176.1700
2017-02-09,177.8000,175.9100,177.2100
2017-02-10,178.8701,176.7600,178.6800
2017-02-13,179.9000,178.8400,179.3600
2017-02-14,180.1300,178.3500,180.1300
2017-02-15,181.9200,179.8100,181.6800
2017-02-16,182.7900,180.8700,181.4300
2017-02-17,181.5700,180.0000,180.6700
2017-02-21,180.7900,179.1200,180.2600
2017-02-22,181.3400,180.0900,181.1500
2017-02-23,182.5000,180.9200,181.6500
2017-02-24,181.4900,179.8900,181.3500
2017-02-27,181.2500,179.2800,179.4000
2017-02-28,180.6300,179.3500,179.8200
2017-03-01,182.5500,180.0300,181.9500
2017-03-02,181.8800,180.4300,180.5300
2017-03-03,181.3200,179.7649,180.0500
2017-03-06,180.9900,179.5700,180.4700
